Substance,Dosage_mg,Unit,Study_ID,Dose_Type,Norm_Text
Psilocybin,25.0,mg,146,absolute,25 mg
Psilocybin,25.0,mg,5595,absolute,25 mg
Psilocybin,5.0,mg,5595,absolute,5 mg
Psilocybin,25.0,mg,6163,absolute,25 mg
Psilocybin,25.0,mg,5593,absolute,25 mg
Psilocybin,5.0,mg,5593,absolute,5 mg
Psilocybin,25.0,mg,3061,absolute,25 mg
Ketamine,20.0,mg,6229,absolute,20 mg
Psilocybin,20.0,mg,6229,absolute,20 mg
Psilocybin,10.01,mg,7727,relative_weight,0.143 mg/kg
Psilocybin,20.0,mg,3177,relative_weight,20 and 30 mg/70 kg
Psilocybin,30.0,mg,3177,relative_weight,20 and 30 mg/70 kg
Psilocybin,1.0,mg,3177,relative_weight,1 mg/70 kg
Psilocybin,10.01,mg,7720,relative_weight,0.143 mg/kg
Psilocybin,14.0,mg,3195,relative_weight,0.2 mg/kg
Psilocybin,1.0,mg,6243,absolute,"1, 2, 5, 8 and 10 mg"
Psilocybin,10.0,mg,6243,absolute,"1, 2, 5, 8 and 10 mg"
Psilocybin,0.2,mg,6243,absolute,0.2‐1%
Psilocybin,1.0,mg,6243,absolute,0.2‐1%
Psilocybin,25.0,mg,6288,absolute,25 mg
Psilocybin,25.0,mg,6288,absolute,25‐mg
Psilocybin,15.049999999999999,mg,6114,relative_weight,0.215 mg/kg
DMT,7.0,mg,1771,relative_weight,0.1 and 0.3 mg/kg
DMT,21.0,mg,1771,relative_weight,0.1 and 0.3 mg/kg
DMT,21.0,mg,1771,relative_weight,0.3 mg/kg
DMT,7.0,mg,1771,relative_weight,0.1 mg/kg
Psilocybin,25.0,mg,6144,absolute,25 mg
Ketamine,35.0,mg,145,relative_weight,0.5 mg/kg
Ketamine,63.0,mg,145,relative_weight,0.9 mg/kg
Ketamine,42.0,mg,145,relative_weight,0.6 mg/kg
Psilocybin,25.0,mg,636,relative_weight,25 mg/70 kg
S-Ketamine,84.0,mg,1819,absolute,84 mg
S-Ketamine,56.0,mg,1819,absolute,56 mg
S-Ketamine,28.0,mg,1819,absolute,28 mg
Psilocybin,30.0,mg,634,relative_weight,30 mg/70 kg
Psilocybin,20.0,mg,634,relative_weight,20 mg/70 kg
Psilocybin,1.0,mg,6285,absolute,1 mg
Psilocybin,5.0,mg,2393,absolute,5 mg
Psilocybin,25.0,mg,2393,absolute,25 mg
Psilocybin,25.0,mg,638,relative_weight,25 mg/70 kg
Psilocybin,17.5,mg,6101,relative_weight,0.25 mg/kg
Ketamine,35.0,mg,2256,relative_weight,0.5 mg/kg
Ketamine,35.0,mg,2257,relative_weight,0.5 mg/kg
Ketamine,35.0,mg,9486,relative_weight,0.5 mg/kg
S-Ketamine,14.0,mg,2421,relative_weight,0.20 mg/kg
Ketamine,70.0,mg,2525,relative_weight,1.0 mg/kg
Ketamine,35.0,mg,2525,relative_weight,0.5 mg/kg
Ketamine,7.0,mg,2525,relative_weight,0.1 mg/kg
Ketamine,70.0,mg,2525,relative_weight,1 mg/kg
Ketamine,14.0,mg,2525,relative_weight,0.2 mg/kg
Ketamine,35.0,mg,477,relative_weight,0.5 mg/kg
Ketamine,35.0,mg,2916,relative_weight,0.5 mg/kg
Ketamine,28.0,mg,2916,relative_weight,0.4 mg/kg
Ketamine,21.0,mg,2916,relative_weight,0.3 mg/kg
Ketamine,14.0,mg,2916,relative_weight,0.2 mg/kg
Ketamine,7.0,mg,2916,relative_weight,0.1 mg/kg
Ketamine,0.4,mg,2916,absolute,0.4
Ketamine,0.3,mg,2916,absolute,0.3
Ketamine,0.1,mg,2916,absolute,"0.1, 0.2"
Ketamine,0.2,mg,2916,absolute,"0.1, 0.2"
Ketamine,28.0,mg,2384,absolute,"28 mg, 56 mg, and 84 mg"
Ketamine,84.0,mg,2384,absolute,"28 mg, 56 mg, and 84 mg"
S-Ketamine,28.0,mg,2384,absolute,"28 mg, 56 mg, and 84 mg"
S-Ketamine,84.0,mg,2384,absolute,"28 mg, 56 mg, and 84 mg"
Ketamine,35.0,mg,2043,relative_weight,0.5 mg/kg
Ketamine,35.0,mg,152,relative_weight,0.5 mg/kg
Ketamine,21.0,mg,152,relative_weight,0.3 mg/kg
Ketamine,35.0,mg,53,relative_weight,0.5 mg/kg
S-Ketamine,84.0,mg,2387,absolute,84 mg
Ketamine,35.0,mg,8153,relative_weight,0.5 mg/kg
Ketamine,56.0,mg,2427,absolute,56 mg or 84 mg
Ketamine,84.0,mg,2427,absolute,56 mg or 84 mg
S-Ketamine,56.0,mg,2427,absolute,56 mg or 84 mg
S-Ketamine,84.0,mg,2427,absolute,56 mg or 84 mg
Ketamine,35.0,mg,4976,relative_weight,0.5 mg/kg
Ketamine,35.0,mg,6080,relative_weight,0.5 mg/kg
Ketamine,35.0,mg,5920,relative_weight,0.5 mg/kg
Ketamine,50.0,mg,4730,absolute,50 mg
Ketamine,35.0,mg,7940,relative_weight,0.5 mg/kg
Ketamine,35.0,mg,2255,relative_weight,0.5 mg/kg
Ketamine,35.0,mg,6067,relative_weight,0.5 mg/kg
Ketamine,35.0,mg,2536,relative_weight,0.5 mg/kg
Ketamine,35.0,mg,2650,relative_weight,0.5 mg/kg
Ketamine,35.0,mg,9571,relative_weight,0.5 mg/kg
Ketamine,35.0,mg,3791,relative_weight,0.5 mg/kg
Ketamine,35.0,mg,4949,relative_weight,0.5 mg/kg
Ketamine,35.0,mg,8351,relative_weight,0.5 mg/kg
Ketamine,35.0,mg,4948,relative_weight,0.5 mg/kg
Ketamine,35.0,mg,7130,relative_weight,0.5 mg/kg
Ketamine,35.0,mg,8154,relative_weight,0.5 mg/kg
Ketamine,35.0,mg,58,relative_weight,0.5 mg/kg
S-Ketamine,17.5,mg,9588,relative_weight,0.25 mg/kg
Ketamine,84.0,mg,3819,absolute,84 mg
S-Ketamine,84.0,mg,3819,absolute,84 mg
Ketamine,52.5,mg,3822,relative_weight,0.75 mg/kg
Ketamine,35.0,mg,3822,relative_weight,0.5 mg/kg
Ketamine,35.0,mg,2939,relative_weight,0.5 mg/kg
Ketamine,17.5,mg,4025,relative_weight,0.25 mg/kg
Ketamine,35.0,mg,4025,relative_weight,0.5 mg/kg
S-Ketamine,17.5,mg,4025,relative_weight,0.25 mg/kg
S-Ketamine,35.0,mg,4025,relative_weight,0.5 mg/kg
Ketamine,35.0,mg,6524,relative_weight,0.5 mg/kg/
Ketamine,84.0,mg,2763,absolute,84 mg
S-Ketamine,84.0,mg,2763,absolute,84 mg
Ketamine,35.0,mg,1913,relative_weight,0.5 mg/kg
Ketamine,35.0,mg,2044,relative_weight,0.5 mg/kg
Ketamine,84.0,mg,1239,absolute,84 mg
S-Ketamine,84.0,mg,1239,absolute,84 mg
Ketamine,35.0,mg,9232,relative_weight,0.5 mg/kg
S-Ketamine,35.0,mg,9232,relative_weight,0.5 mg/kg
Ketamine,35.0,mg,6212,relative_weight,0.5 mg/kg
Ketamine,35.0,mg,3903,relative_weight,0.5 mg/kg
Ketamine,35.0,mg,4308,relative_weight,0.5 mg/kg
Ketamine,35.0,mg,530,relative_weight,0.5 mg/kg
Ketamine,40.0,mg,2113,absolute,40 mg
Ketamine,35.0,mg,816,relative_weight,0.5 mg/kg
Ketamine,7.0,mg,7598,relative_weight,0.1 mg/kg
Ketamine,35.0,mg,7598,relative_weight,0.5 mg/kg
Ketamine,70.0,mg,7598,relative_weight,1.0 mg/kg
Ketamine,0.5,mg,7598,absolute,0.5
Ketamine,0.1,mg,7598,absolute,0.1
Ketamine,35.0,mg,1453,relative_weight,0.5 mg/kg
Ketamine,14.0,mg,1453,relative_weight,0.2 mg/kg
Ketamine,52.5,mg,1755,relative_weight,0.75 mg/kg
Ketamine,35.0,mg,1755,relative_weight,0.5 mg/kg
Ketamine,150.0,mg,3959,absolute,150 mg
Ketamine,70.0,mg,3001,relative_weight,1 mg/kg
Ketamine,35.0,mg,5513,relative_weight,0.5-0.75 mg/kg
Ketamine,52.5,mg,5513,relative_weight,0.5-0.75 mg/kg
Ketamine,56.0,mg,3112,relative_weight,0.8 mg/kg
Ketamine,35.0,mg,9592,relative_weight,0.5 mg·/kg
Ketamine,35.0,mg,1484,relative_weight,0.5 mg/kg
Ketamine,35.0,mg,352,relative_weight,0.5 mg/kg
Ketamine,35.0,mg,7898,relative_weight,0.5 mg/kg
Psilocybin,20.0,mg,3173,relative_weight,20 and 30 mg/70 kg
Psilocybin,30.0,mg,3173,relative_weight,20 and 30 mg/70 kg
Ketamine,35.0,mg,2299,relative_weight,0.5 mg/kg
Ketamine,35.0,mg,338,relative_weight,0.5 mg/kg of
Ketamine,35.0,mg,6082,relative_weight,0.5 mg/kg
Ketamine,35.0,mg,77,relative_weight,0.5 mg/kg
Ketamine,14.0,mg,77,relative_weight,0.2 mg/kg
Ketamine,56.0,mg,5446,relative_weight,0.8 mg/kg
Ketamine,35.0,mg,3792,relative_weight,0.5 mg/kg
Ketamine,35.0,mg,2805,relative_weight,0.5 mg/kg
Ketamine,35.0,mg,5079,relative_weight,0.5–0.9 mg/kg
Ketamine,35.0,mg,5079,relative_weight,0.5 mg/kg
Ketamine,35.0,mg,9575,relative_weight,0.5 mg/kg
DMT,147.0,mg,3925,relative_weight,2.1 mg/kg
DMT,8.4,mg,3925,relative_weight,0.12 mg/kg
Ketamine,35.0,mg,3817,relative_weight,0.5 mg/kg
Ketamine,35.0,mg,1671,relative_weight,0.5 mg/kg
Ketamine,17.5,mg,1497,relative_weight,0.25 mg/kg
S-Ketamine,17.5,mg,1497,relative_weight,0.25 mg/kg
Ketamine,7.0,mg,6031,relative_weight,0.1‐0.5 mg/kg
Ketamine,35.0,mg,6031,relative_weight,0.1‐0.5 mg/kg
Ketamine,25.0,mg,234,absolute,25 mg
Ketamine,50.0,mg,234,absolute,50 mg
Ketamine,21.0,mg,1456,relative_weight,0.3 mg/kg
Ketamine,70.0,mg,6078,relative_weight,1.0 mg/kg
Ketamine,70.0,mg,6078,relative_weight,1 mg/kg
Ketamine,35.0,mg,7403,relative_weight,0.5 mg/kg
Ketamine,35.0,mg,8417,relative_weight,0.5 mg/kg
Ketamine,35.0,mg,1737,relative_weight,0.5 mg/kg
Ketamine,35.0,mg,8982,relative_weight,0.5 mg/kg
Ketamine,35.0,mg,3148,relative_weight,0.5 mg/kg
Psilocybin,30.0,mg,6236,relative_weight,30 mg/70 kg
Psilocybin,20.0,mg,6236,absolute,20 mg/70
Ketamine,35.0,mg,4179,relative_weight,0.5 mg/kg
Ketamine,35.0,mg,1807,relative_weight,0.5 mg/kg
Psilocybin,1.0,mg,3063,absolute,1 mg
Psilocybin,25.0,mg,3063,absolute,25 mg
Ketamine,0.0,mg,6789,relative_weight,"0,5 mg/kg"
Ketamine,350.0,mg,6789,relative_weight,"0,5 mg/kg"
Ketamine,0.0,mg,1196,absolute,0
Ketamine,35.0,mg,1196,relative_weight,0.5 mg/kg
S-Ketamine,0.0,mg,1196,absolute,0
S-Ketamine,35.0,mg,1196,relative_weight,0.5 mg/kg
Ketamine,70.0,mg,9416,relative_weight,1.0 mg/kg
Ketamine,0.5,mg,9416,absolute,0.5 and
Ketamine,35.0,mg,7200,relative_weight,0.5 mg/kg
Ketamine,35.0,mg,2813,relative_weight,0.5 mg/kg
Ketamine,50.0,mg,7402,absolute,50 mg
Ketamine,35.0,mg,1446,relative_weight,0.5 mg/kg
Ketamine,14.0,mg,1446,relative_weight,0.2 mg/kg
Ketamine,0.5,mg,1446,absolute,0.5 and
Psilocybin,6.0,mg,8713,absolute,6-40 mg
Psilocybin,40.0,mg,8713,absolute,6-40 mg
S-Ketamine,35.0,mg,6204,relative_weight,0.5 mg/kg
Psilocybin,10.0,mg,3057,absolute,10
Psilocybin,25.0,mg,3057,absolute,25 mg
Psilocybin,1.0,mg,3057,absolute,1 mg
Psilocybin,10.0,mg,3057,absolute,10 mg
Ketamine,28.0,mg,5838,relative_weight,0.4 mg/kg
Ketamine,240.0,mg,2999,absolute,240 mg
Ketamine,60.0,mg,2999,absolute,"60, 120, or 240 mg"
Ketamine,240.0,mg,2999,absolute,"60, 120, or 240 mg"
Ketamine,35.0,mg,3214,relative_weight,0.5 mg/kg
Ketamine,35.0,mg,7401,relative_weight,0.5 mg/kg
Ketamine,35.0,mg,2601,relative_weight,0.5 mg/kg
Ketamine,84.0,mg,2049,absolute,84 mg
S-Ketamine,84.0,mg,2049,absolute,84 mg
Ketamine,35.0,mg,9594,relative_weight,0.5 mg/kg
Psilocybin,17.5,mg,1510,relative_weight,0.25 mg/kg
Ketamine,84.0,mg,5967,absolute,84‐mg
S-Ketamine,84.0,mg,5967,absolute,84‐mg
Psilocybin,25.0,mg,3757,absolute,25 mg
Psilocybin,20.0,mg,4057,relative_weight,20 and 30 mg/70 kg
Psilocybin,30.0,mg,4057,relative_weight,20 and 30 mg/70 kg
Ketamine,70.0,mg,7465,relative_weight,1-2 mg/kg
Ketamine,140.0,mg,7465,relative_weight,1-2 mg/kg
Ketamine,35.0,mg,7465,relative_weight,0.5-7.0 mg/kg
Ketamine,490.0,mg,7465,relative_weight,0.5-7.0 mg/kg
Ketamine,75.0,mg,6447,absolute,75 mg
Ketamine,84.0,mg,2542,absolute,84 mg
Ketamine,56.0,mg,2542,absolute,56 or 84 mg
Ketamine,84.0,mg,2542,absolute,56 or 84 mg
S-Ketamine,84.0,mg,2542,absolute,84 mg
S-Ketamine,56.0,mg,2542,absolute,56 or 84 mg
S-Ketamine,84.0,mg,2542,absolute,56 or 84 mg
Ketamine,14.0,mg,2114,relative_weight,0.2 mg/kg
Ketamine,35.0,mg,5405,relative_weight,0.5 mg/kg
Ketamine,35.0,mg,2794,relative_weight,0.5 mg/kg
Ketamine,14.0,mg,7253,relative_weight,0.2 mg/kg
Ketamine,35.0,mg,7253,relative_weight,0.5 mg/kg
Ketamine,35.0,mg,3894,relative_weight,0.5 mg/kg
Ketamine,35.0,mg,9238,relative_weight,0.5 mg/kg
Ketamine,35.0,mg,9595,relative_weight,0.5 mg/kg
Ketamine,37.800000000000004,mg,1098,relative_weight,0.54 mg/kg
Ketamine,35.0,mg,5915,relative_weight,0.5 mg/kg
Ketamine,35.0,mg,1430,relative_weight,0.5 mg/kg
Ketamine,14.0,mg,1430,relative_weight,0.2 mg/kg
Ketamine,35.0,mg,7351,relative_weight,0.5 mg/kg
Ketamine,35.0,mg,2753,relative_weight,0.5 mg/kg
Ketamine,21.0,mg,2753,relative_weight_time,0.3 mg/kg/h
Ketamine,1400.0,mg,211,relative_time,20 mg/h
Ketamine,15.0,mg,211,absolute,15 mg
Ketamine,37.800000000000004,mg,8177,relative_weight,0.54 mg/kg
Ketamine,35.0,mg,6037,relative_weight,0.5 mg/kg
Ketamine,56.0,mg,5739,relative_weight,0.8 mg/kg
Ketamine,35.0,mg,9603,relative_weight,0.5 mg/kg
Ketamine,7.0,mg,4815,relative_weight,0.1 mg/kg
Ketamine,7.0,mg,4815,relative_weight,0.1-0.4 mg/kg
Ketamine,28.0,mg,4815,relative_weight,0.1-0.4 mg/kg
Ketamine,84.0,mg,1236,absolute,84 mg
S-Ketamine,84.0,mg,1236,absolute,84 mg
Ketamine,37.800000000000004,mg,8180,relative_weight,0.54 mg/kg
Ketamine,56.0,mg,7012,absolute,56 or 84 mg
Ketamine,84.0,mg,7012,absolute,56 or 84 mg
S-Ketamine,56.0,mg,7012,absolute,56 or 84 mg
S-Ketamine,84.0,mg,7012,absolute,56 or 84 mg
Ketamine,14.0,mg,809,relative_weight,0.2‐4.7 mg/kg
Ketamine,329.0,mg,809,relative_weight,0.2‐4.7 mg/kg
Ketamine,35.0,mg,6106,relative_weight,0.5 mg/kg
Ketamine,84.0,mg,2762,absolute,84‐mg
S-Ketamine,84.0,mg,2762,absolute,84‐mg
Ketamine,35.0,mg,9179,relative_weight,0.5 mg/kg
Ketamine,35.0,mg,8533,relative_weight,0.5 mg/kg
Ketamine,14.0,mg,1129,relative_weight,0.2 mg/kg
Ketamine,0.14,mg,8352,relative_weight_time,2 µg/kg/min
Ketamine,56.0,mg,5802,relative_weight,0.8 mg/kg
Ketamine,0.4,mg,5802,absolute,0.4
Psilocybin,20.0,mg,4058,relative_weight,20 and 30 mg/70 kg
Psilocybin,30.0,mg,4058,relative_weight,20 and 30 mg/70 kg
Psilocybin,25.0,mg,5898,absolute,25 mg
Ketamine,500.0,mg,734,absolute,500 mg
Ketamine,84.0,mg,4117,relative_weight_time,1.2 mg/kg/h
Ketamine,35.0,mg,9307,relative_weight,0.5 mg/kg
Ketamine,70.0,mg,2719,relative_weight,1.0 mg/kg
Ketamine,35.0,mg,2719,relative_weight,0.5 mg/kg
Ketamine,14.0,mg,2719,relative_weight,0.2 mg/kg
Ketamine,7.0,mg,2719,relative_weight,0.1 mg/kg
Ketamine,35.0,mg,884,relative_weight,0.5 mg/kg
Ketamine,35.0,mg,72,relative_weight,0.5 mg/kg
Ketamine,35.0,mg,9195,relative_weight,0.5 mg/kg
Ketamine,14.0,mg,6739,relative_weight,0.2 mg/kg
Ketamine,28.0,mg,6739,relative_weight,0.4 mg/kg
S-Ketamine,35.0,mg,6421,relative_weight,0.5 mg/kg
Ketamine,50.0,mg,1522,absolute,50 mg
Ketamine,30.0,mg,1522,absolute,30 mg
Ketamine,10.0,mg,1522,absolute,10 mg
Ketamine,35.0,mg,9495,relative_weight,0.5 mg/kg
Ketamine,56.0,mg,1820,absolute,56 or 84 mg
Ketamine,84.0,mg,1820,absolute,56 or 84 mg
S-Ketamine,56.0,mg,1820,absolute,56 or 84 mg
S-Ketamine,84.0,mg,1820,absolute,56 or 84 mg
Ketamine,35.0,mg,4220,relative_weight,0.5 mg/kg
Ketamine,37.800000000000004,mg,8179,relative_weight,0.54 mg/kg
Ketamine,35.0,mg,73,relative_weight,0.5 mg/kg
Ketamine,35.0,mg,5121,relative_weight,0.5 mg/kg
Ketamine,35.0,mg,9567,relative_weight,0.5 mg/kg
Ketamine,35.0,mg,9574,relative_weight,0.5 mg/kg
Ketamine,7.0,mg,5081,relative_weight,0.1 mg/kg
Ketamine,35.0,mg,5081,relative_weight,0.5 mg/kg
Ketamine,35.0,mg,6180,relative_weight,0.5 mg/kg
Ketamine,35.0,mg,8497,relative_weight,0.5 mg/kg
Ketamine,21.0,mg,9629,relative_weight,0.3 mg/kg
Ketamine,35.0,mg,1429,relative_weight,0.5 mg/kg
Ketamine,14.0,mg,1429,relative_weight,0.2 mg/kg
Ketamine,0.5,mg,1429,absolute,0.5 and
Ketamine,0.5,mg,1429,absolute,0.5 mg/
Ketamine,35.0,mg,1429,relative_weight,0.5 mg/kg ketamine
Ketamine,35.0,mg,9532,relative_weight,0.5 mg/kg
Ketamine,35.0,mg,7223,relative_weight,0.5 mg/kg
Ketamine,1000.0,mg,1433,absolute,1000 mg
Ketamine,750.0,mg,1433,absolute,750 mg
Ketamine,500.0,mg,1433,absolute,500 mg
Ketamine,250.0,mg,1433,absolute,250 mg
S-Ketamine,17.5,mg,8990,relative_weight,0.25 mg/kg
S-Ketamine,35.0,mg,8990,relative_weight,0.5 mg/kg
Ketamine,0.0,mg,1729,absolute,0
Ketamine,35.0,mg,8350,relative_weight,0.5 mg/kg
Ketamine,14.0,mg,8350,relative_weight,0.2 mg/kg
S-Ketamine,35.0,mg,8350,relative_weight,0.5 mg/kg
S-Ketamine,14.0,mg,8350,relative_weight,0.2 mg/kg
Ketamine,35.0,mg,9577,relative_weight,0.5 mg/kg
Ketamine,56.0,mg,9577,relative_weight,0.8 mg/kg
Ketamine,70.0,mg,1314,relative_weight,1-2 mg/kg
Ketamine,140.0,mg,1314,relative_weight,1-2 mg/kg
Ketamine,7.0,mg,4754,relative_weight_time,0.1 mg/kg/h
Ketamine,0.0,mg,3850,relative_weight,0/5 mg/kg
Ketamine,0.0,mg,3850,absolute,0
S-Ketamine,14.0,mg,9590,relative_weight,0.2 mg/kg
Ketamine,35.0,mg,3715,relative_weight,0.5 mg/kg
Ketamine,1750.0,mg,7807,relative_time,25 mg/h
Ketamine,24.5,mg,7807,relative_weight_time,0.35 mg/kg/h
Ketamine,35.0,mg,7594,relative_weight,0.5 mg/kg
Ketamine,56.0,mg,9563,relative_weight,0.8 mg/kg
Ketamine,100.0,mg,6061,absolute,100 mg/
Ketamine,50.0,mg,6061,absolute,50 mg/
Ketamine,25.0,mg,6061,absolute,25 mg
Ketamine,14.0,mg,1445,relative_weight,0.2 mg/kg
Ketamine,35.0,mg,1445,relative_weight,0.5 mg/kg
Ketamine,14.0,mg,1445,relative_weight,0.5 or 0.2 mg/kg
Ketamine,35.0,mg,1445,relative_weight,0.5 or 0.2 mg/kg
Ketamine,35.0,mg,259,relative_weight,0.5 mg/kg
Ketamine,22.2,mg,7990,relative_weight_time,22.2+/-2.0 mg/h/70 kg
Ketamine,20.299999999999997,mg,4006,relative_weight_time,0.29 mg/kg/h
Ketamine,40.599999999999994,mg,4006,relative_weight_time,0.58 mg/kg/h
Ketamine,16.1,mg,4006,relative_weight,0.23 mg/kg
Ketamine,45.5,mg,337,relative_weight,0.65 mg/kg
Ketamine,18.2,mg,337,relative_weight,0.26 mg/kg
Ketamine,35.0,mg,5099,relative_weight,0.5 mg/kg
Ketamine,35.0,mg,4792,relative_weight,0.5 mg/kg
Ketamine,35.0,mg,1730,relative_weight,0.5 mg/kg
Ketamine,1.0,mg,3837,absolute,1
Ketamine,21.0,mg,3825,relative_weight,0.3 mg/kg
Psilocybin,30.0,mg,4914,relative_weight,30-35 mg/70 kg
Psilocybin,35.0,mg,4914,relative_weight,30-35 mg/70 kg
Psilocybin,25.0,mg,8218,absolute,25 mg
Psilocybin,21.0,mg,8077,relative_weight,0.3 mg/kg
Ketamine,35.0,mg,1450,relative_weight,0.5 mg/kg
Ketamine,420.0,mg,1657,relative_weight,6 mg/kg
Ketamine,70.0,mg,4592,relative_weight,1.0 mg/kg
Ketamine,35.0,mg,3876,relative_weight,0.5 mg/kg
Ketamine,35.0,mg,7574,relative_weight,0.5 mg/kg
MDMA,75.0,mg,1262,absolute,75 microgm
LSD,75.0,mg,1262,absolute,75 microgm
Psilocybin,75.0,mg,1262,absolute,75 microgm
Ketamine,1.0,mg,6062,absolute,1 mg
Ketamine,7.0,mg,6062,relative_weight,0.1 mg/kg
Ketamine,0.2,mg,6274,absolute,0.2 ml
Ketamine,0.5,mg,6274,absolute,0.5 mg
Ketamine,0.2,mg,6274,absolute,0.2‐0.5 mg kg‐1
Ketamine,1.0,mg,6274,absolute,0.2‐0.5 mg kg‐1
Ketamine,35.0,mg,7295,relative_weight,0.5 mg/kg
MDMA,0.0,mg,3071,absolute,0-40 mg of
MDMA,40.0,mg,3071,absolute,0-40 mg of
MDMA,75.0,mg,3071,absolute,75-125 mg of
MDMA,125.0,mg,3071,absolute,75-125 mg of
S-Ketamine,70.0,mg,578,relative_weight,1 mg/kg
S-Ketamine,35.0,mg,578,relative_weight,0.5 mg/kg
R-Ketamine,70.0,mg,578,relative_weight,1 mg/kg
R-Ketamine,35.0,mg,578,relative_weight,0.5 mg/kg
Ketamine,35.0,mg,7405,relative_weight,0.5 mg/kg
LSD,0.01,mg,154,absolute,10 µg
Ketamine,7.0,mg,7597,relative_weight,"0.1, 0.2, 0.5, 1.0 mg/kg"
Ketamine,70.0,mg,7597,relative_weight,"0.1, 0.2, 0.5, 1.0 mg/kg"
Ketamine,35.0,mg,8349,relative_weight,0.5 mg/kg
Ketamine,14.0,mg,8349,relative_weight,0.2 mg/kg
MDMA,187.5,mg,7861,absolute,187.5 mg
MDMA,0.015,mg,6402,absolute,15 µg
LSD,0.015,mg,6402,absolute,15 µg
Psilocybin,0.015,mg,6402,absolute,15 µg
Ayahuasca,0.015,mg,6402,absolute,15 µg
Psilocybin,25.0,mg,6800,absolute,25 mg
Psilocybin,10.0,mg,2359,absolute,10 and 25 mg
Psilocybin,25.0,mg,2359,absolute,10 and 25 mg
S-Ketamine,75.0,mg,8936,absolute,75 mg
S-Ketamine,50.0,mg,8936,absolute,50 mg
S-Ketamine,50.0,mg,8936,absolute,50 and
Ketamine,35.0,mg,7875,relative_weight,"0.5, and 1 mg/kg"
Ketamine,70.0,mg,7875,relative_weight,"0.5, and 1 mg/kg"
Ketamine,0.25,mg,7875,absolute,0.25
Ketamine,35.0,mg,1436,relative_weight,0.5 mg/kg
Ketamine,14.0,mg,1436,relative_weight,0.2 mg/kg
Psilocybin,25.0,mg,6132,absolute,25 mg
Psilocybin,11.9,mg,5381,relative_weight,0.17 mg/kg
Ketamine,70.0,mg,2720,relative_weight,1.0 mg/kg
Ketamine,0.2,mg,2720,absolute,0.2
Ketamine,0.1,mg,2720,absolute,0.1
Ketamine,35.0,mg,482,relative_weight,0.5 mg/kg
LSD,0.02,mg,2765,absolute,20-800 µg
LSD,0.8,mg,2765,absolute,20-800 µg
Ketamine,35.0,mg,6367,relative_weight,0.5 mg/kg
Ketamine,35.0,mg,6894,relative_weight,0.5 mg/kg
Ketamine,14.0,mg,1452,relative_weight,0.5 and 0.2 mg/kg
Ketamine,35.0,mg,1452,relative_weight,0.5 and 0.2 mg/kg
Psilocybin,25.0,mg,2168,absolute,25 mg
Psilocybin,30.0,mg,4056,relative_weight,30 mg/70 kg
Psilocybin,20.0,mg,4056,relative_weight,20 mg/70 kg
Ketamine,35.0,mg,7603,relative_weight,0.50 mg/kg
Ketamine,14.0,mg,7603,relative_weight,0.20 or 0.40 mg/kg
Ketamine,28.0,mg,7603,relative_weight,0.20 or 0.40 mg/kg
S-Ketamine,35.0,mg,7603,relative_weight,0.50 mg/kg
S-Ketamine,14.0,mg,7603,relative_weight,0.20 or 0.40 mg/kg
S-Ketamine,28.0,mg,7603,relative_weight,0.20 or 0.40 mg/kg
Psilocybin,21.0,mg,347,relative_weight,0.3-0.36 mg/kg
Psilocybin,25.2,mg,347,relative_weight,0.3-0.36 mg/kg
Ketamine,21.0,mg,6074,relative_weight,0.3 mg/kg
Ketamine,35.0,mg,6448,relative_weight,0.5 mg/kg
Ketamine,14.0,mg,1442,relative_weight,0.2 mg/kg
Ketamine,35.0,mg,1442,relative_weight,0.5 mg/kg
Ketamine,35.0,mg,7415,relative_weight,0.5 mg/kg
Ketamine,35.0,mg,5954,relative_weight,0.5 mg/kg
Ketamine,35.0,mg,1736,relative_weight,0.5 mg/kg
Ketamine,35.0,mg,8496,relative_weight,0.5 mg/kg
Ketamine,37.800000000000004,mg,8176,relative_weight,0.54 mg/kg
Ketamine,35.0,mg,9442,relative_weight,0.5 mg/kg
Ketamine,35.0,mg,4977,relative_weight,0.5 mg/kg
Ketamine,17.5,mg,4977,relative_weight,0.25 mg/kg
Ketamine,7.0,mg,4977,relative_weight,0.1 mg/kg
Ketamine,35.0,mg,78,relative_weight,0.5 mg/kg
Ketamine,35.0,mg,1670,relative_weight,0.5 mg/kg
Ketamine,40.599999999999994,mg,9420,relative_weight,0.58 mg/kg
Ketamine,16.1,mg,9420,relative_weight,0.23 mg/kg
Ketamine,56.7,mg,9420,relative_weight,0.81 mg/kg
Ketamine,35.0,mg,660,relative_weight,0.5 mg/kg
Ketamine,35.0,mg,8747,relative_weight,0.5 mg/kg
Ketamine,35.0,mg,1438,relative_weight,0.5 mg/kg
Ketamine,14.0,mg,1438,relative_weight,0.2 mg/kg
Ketamine,35.0,mg,5564,relative_weight,0.5 mg/kg
S-Ketamine,35.0,mg,5564,relative_weight,0.5 mg/kg
Ketamine,35.0,mg,5910,relative_weight,0.5 mg/kg
Psilocybin,21.0,mg,6098,relative_weight,300 µg/kg
Psilocybin,7.0,mg,6098,relative_weight,100 µg/kg
Ketamine,35.0,mg,1139,relative_weight,0.5 mg/kg
Ketamine,30.8,mg,8370,relative_weight,0.44 mg/kg
LSD,0.005,mg,6445,absolute,"5, 10, 20 µg"
